UTC-timeStamp,GazeLeftx,GazeLefty,GazeRightx,GazeRighty,PupilLeft,PupilRight,WorkloadFBDS,WorkloadBDS,WorkloadAverage,Brow Furrow,Brow Raise,Engagement,Lip Corner Depressor,Smile,Valence,Attention,InnerBrowRaise,EyeClosure,NoseWrinkle,UpperLipRaise,LipSuck,LipPress,MouthOpen,ChinRaise,Smirk,LipPucker,Anger,Sadness,Disgust,Joy,Surprise,Fear,Contempt,Cheek Raise,Dimpler,Eye Widen,Lid Tighten,Lip Stretch,Jaw Drop,Battery (mVolts),GSC (mVolts),GSR (kOhms),GSR Quality
20180822_180605000,1046,636,1004,631,2.785248,2.741928,0.760216,0.693192,0.726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102.707692,1765.567766,78.79351372,VALID
20180822_180605004,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102.707692,1765.567766,78.79351372,VALID
20180822_180605007,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.251282,1690.842491,78.82705344,VALID
20180822_180605007,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4093.969231,1876.923077,78.79351372,VALID
20180822_180605010,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4089.6,1930.40293,78.82705344,VALID
20180822_180605011,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4089.6,1930.40293,78.82705344,VALID
20180822_180605011,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4089.6,1930.40293,78.82705344,VALID
20180822_180605012,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4089.6,1930.40293,78.82705344,VALID
20180822_180605012,1052,642,1018,627,2.819138,2.704559,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4089.6,1930.40293,78.82705344,VALID
20180822_180605020,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4089.6,1930.40293,78.82705344,VALID
20180822_180605022,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4104.164103,1754.578755,78.82705344,VALID
20180822_180605022,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4104.164103,1754.578755,78.82705344,VALID
20180822_180605025,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605036,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605036,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605036,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605036,1042,642,1009,647,2.799896,2.716644,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605037,1063,663,1021,634,2.842834,2.757294,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605045,1063,663,1021,634,2.842834,2.757294,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605045,1063,663,1021,634,2.842834,2.757294,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605051,1063,663,1021,634,2.842834,2.757294,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605051,1063,663,1021,634,2.842834,2.757294,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1687.179487,78.82705344,VALID
20180822_180605054,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4092.512821,1870.32967,78.79351372,VALID
20180822_180605057,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4088.14359,1932.600733,78.82705344,VALID
20180822_180605058,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1747.985348,78.86062174,VALID
20180822_180605058,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605065,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605065,1030,671,1008,643,2.794922,2.743484,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605068,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605071,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605071,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4077.948718,1872.527473,78.82705344,VALID
20180822_180605072,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4073.579487,1913.553114,78.82705344,VALID
20180822_180605079,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4073.579487,1913.553114,78.82705344,VALID
20180822_180605079,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4073.579487,1913.553114,78.82705344,VALID
20180822_180605081,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4073.579487,1913.553114,78.82705344,VALID
20180822_180605081,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4073.579487,1913.553114,78.82705344,VALID
20180822_180605082,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4096.882051,1956.043956,78.89421863,VALID
20180822_180605082,1060,655,992,631,2.786743,2.742737,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1978.021978,78.89421863,VALID
20180822_180605087,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1978.021978,78.89421863,VALID
20180822_180605091,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1978.021978,78.89421863,VALID
20180822_180605091,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1978.021978,78.89421863,VALID
20180822_180605095,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1986.080586,78.89421863,VALID
20180822_180605099,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605101,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605101,1038,639,1011,635,2.779068,2.760757,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605103,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605113,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605113,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4093.969231,1981.684982,78.86062174,VALID
20180822_180605115,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4082.317949,1966.300366,78.86062174,VALID
20180822_180605116,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4099.794872,1981.684982,78.89421863,VALID
20180822_180605118,1011,634,1015,644,2.791763,2.749954,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605120,1033,672,992,657,2.830582,2.818619,0.760216,0.693192,0.726704,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605123,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605123,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605123,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605124,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605134,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605134,1033,672,992,657,2.830582,2.818619,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
20180822_180605137,1061,638,1015,645,2.849487,2.824875,0.312719,0.380403,0.346561,0.000638195,0.000104743,0.08041691,0.000494389,0.06111857,0,93.882,0.003444795,0.2784172,2.56E-06,6.09E-07,0.01069662,0.008870786,0.2508118,0.01496345,0.2428302,0.0505425,0.001981319,0.02371731,0.4260363,0.00185583,0.1945205,0.004509174,0.1967993,0.000513714,0.008842654,0.02030261,1.81E-05,0.01177319,0.1525009,4101.251282,1766.300366,78.89421863,VALID
